config,index,dataset,vsId,tgId,tcId,op,return_code,raw_cycles,empty_cycles,input_bytes,output_bytes,m_total,mul,mulh,mulhsu,mulhu,div,divu,rem,remu,min_sp,original_case_index,operation,dataset_name,revision,expected_implicit_rejection,algorithm_ms_at_100mhz,observed_algorithm_stack_bytes,source_kind,source_chunk,source_local_index
rv32im_iterative,93,3,42,1,13,2,0,6578328,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,93,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.78328,12112,resumed_batch,batch_087_094,6
rv32im_iterative,94,3,42,1,14,2,0,6579604,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,94,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.79604,12112,resumed_batch,batch_087_094,7
rv32im_iterative,95,3,42,1,15,2,0,6579938,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,95,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.79938,12112,resumed_batch,batch_095_102,0
rv32im_iterative,96,3,42,1,16,2,0,6578477,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,96,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.78477,12112,resumed_batch,batch_095_102,1
rv32im_iterative,97,3,42,1,17,2,0,6579568,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,97,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.79568,12112,resumed_batch,batch_095_102,2
rv32im_iterative,98,3,42,1,18,2,0,6579060,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,98,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.7906,12112,resumed_batch,batch_095_102,3
rv32im_iterative,99,3,42,1,19,2,0,6580008,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,99,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.80008,12112,resumed_batch,batch_095_102,4
rv32im_iterative,100,3,42,1,20,2,0,6579127,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,100,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.79127,12112,resumed_batch,batch_095_102,5
rv32im_iterative,101,3,42,1,21,2,0,6579514,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,101,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.79514,12112,resumed_batch,batch_095_102,6
rv32im_iterative,102,3,42,1,22,2,0,6579190,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,102,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.7919,12112,resumed_batch,batch_095_102,7
rv32im_iterative,103,3,42,1,23,2,0,6578550,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,103,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.7855,12112,resumed_batch,batch_103_110,0
rv32im_iterative,104,3,42,1,24,2,0,6579127,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,104,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.79127,12112,resumed_batch,batch_103_110,1
rv32im_iterative,105,3,42,1,25,2,0,6579620,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,105,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,65.7962,12112,resumed_batch,batch_103_110,2
rv32im_iterative,106,3,42,4,77,4,0,14249546,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,106,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,142.49546,12928,resumed_batch,batch_103_110,3
rv32im_iterative,107,3,42,4,78,4,0,14254148,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,107,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,142.54148,12928,resumed_batch,batch_103_110,4
rv32im_iterative,108,3,42,4,79,4,0,14257482,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,108,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,142.57482,12928,resumed_batch,batch_103_110,5
rv32im_iterative,109,3,42,4,80,4,0,14258530,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,109,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,142.5853,12928,resumed_batch,batch_103_110,6
rv32im_iterative,110,3,42,4,81,4,0,14252722,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,110,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,142.52722,12928,resumed_batch,batch_103_110,7
rv32im_iterative,111,3,42,4,82,4,0,14255530,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,111,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,142.5553,12928,resumed_batch,batch_111_118,0
rv32im_iterative,112,3,42,4,83,4,0,14252542,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,112,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,142.52542,12928,resumed_batch,batch_111_118,1
rv32im_iterative,113,3,42,4,84,4,0,14255068,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,113,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,142.55068,12928,resumed_batch,batch_111_118,2
rv32im_iterative,114,3,42,4,85,4,0,14255564,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,114,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,142.55564,12928,resumed_batch,batch_111_118,3
rv32im_iterative,115,3,42,5,86,3,0,8443852,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,115,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,84.43852,12928,resumed_batch,batch_111_118,4
rv32im_iterative,116,3,42,5,87,3,0,8441725,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,116,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,84.41725,12928,resumed_batch,batch_111_118,5
rv32im_iterative,117,3,42,5,88,3,0,8442461,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,117,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,84.42461,12928,resumed_batch,batch_111_118,6
rv32im_iterative,118,3,42,5,89,3,0,8441960,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,118,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,84.4196,12928,resumed_batch,batch_111_118,7
rv32im_iterative,119,3,42,5,90,3,0,8443237,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,119,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,84.43237,12928,resumed_batch,batch_119_126,0
rv32im_iterative,120,3,42,5,91,3,0,8442086,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,120,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,84.42086,12928,resumed_batch,batch_119_126,1
rv32im_iterative,121,3,42,5,92,3,0,8440986,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,121,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,84.40986,12928,resumed_batch,batch_119_126,2
rv32im_iterative,122,3,42,5,93,3,0,8444155,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,122,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,84.44155,12928,resumed_batch,batch_119_126,3
rv32im_iterative,123,3,42,5,94,3,0,8442895,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,123,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,84.42895,12928,resumed_batch,batch_119_126,4
rv32im_iterative,124,3,42,5,95,3,0,8442447,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,124,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,84.42447,12928,resumed_batch,batch_119_126,5
rv32im_iterative,125,3,42,10,136,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,125,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_119_126,6
rv32im_iterative,126,3,42,10,137,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,126,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_119_126,7
rv32im_iterative,127,3,42,10,138,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,127,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_127_134,0
rv32im_iterative,128,3,42,10,139,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,128,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_127_134,1
rv32im_iterative,129,3,42,10,140,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,129,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_127_134,2
rv32im_iterative,130,3,42,10,141,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,130,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_127_134,3
rv32im_iterative,131,3,42,10,142,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,131,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_127_134,4
rv32im_iterative,132,3,42,10,143,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,132,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_127_134,5
rv32im_iterative,133,3,42,10,144,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,133,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_127_134,6
rv32im_iterative,134,3,42,10,145,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,134,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_127_134,7
rv32im_iterative,135,3,42,11,146,5,-4,163759,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,135,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63759,2016,resumed_batch,batch_135_142,0
rv32im_iterative,136,3,42,11,147,5,0,163748,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,136,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63748,2016,resumed_batch,batch_135_142,1
rv32im_iterative,137,3,42,11,148,5,-4,163759,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,137,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63759,2016,resumed_batch,batch_135_142,2
rv32im_iterative,138,3,42,11,149,5,0,163748,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,138,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63748,2016,resumed_batch,batch_135_142,3
rv32im_iterative,139,3,42,11,150,5,0,163748,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,139,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63748,2016,resumed_batch,batch_135_142,4
rv32im_iterative,140,3,42,11,151,5,-4,163759,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,140,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63759,2016,resumed_batch,batch_135_142,5
rv32im_iterative,141,3,42,11,152,5,-4,163759,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,141,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63759,2016,resumed_batch,batch_135_142,6
rv32im_iterative,142,3,42,11,153,5,0,163748,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,142,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63748,2016,resumed_batch,batch_135_142,7
rv32im_iterative,143,3,42,11,154,5,0,163748,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,143,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63748,2016,resumed_batch,batch_143_144,0
rv32im_iterative,144,3,42,11,155,5,-4,163759,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,144,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.63759,2016,resumed_batch,batch_143_144,1
rv32im_fast,0,1,42,1,1,1,0,5194599,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,0,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.94599,9424,checkpoint_prefix,checkpoint,0
rv32im_fast,1,2,42,1,1,2,0,5530291,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,1,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30291,12112,checkpoint_prefix,checkpoint,1
rv32im_fast,2,2,42,4,76,3,0,6938822,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,2,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,True,69.38822,12928,checkpoint_prefix,checkpoint,2
rv32im_fast,3,3,42,4,76,4,0,12134490,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,3,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,121.3449,12928,checkpoint_prefix,checkpoint,3
rv32im_fast,4,2,42,8,116,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,4,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28932,2016,checkpoint_prefix,checkpoint,4
rv32im_fast,5,2,42,7,106,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,5,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41452,896,checkpoint_prefix,checkpoint,5
rv32im_fast,6,2,42,8,117,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,6,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28943,2016,checkpoint_prefix,checkpoint,6
rv32im_fast,7,2,42,7,108,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,7,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41441,896,checkpoint_prefix,checkpoint,7
rv32im_fast,8,1,42,1,2,1,0,5195808,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,8,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.95808,9424,checkpoint_prefix,checkpoint,8
rv32im_fast,9,1,42,1,3,1,0,5193117,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,9,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.93117,9424,checkpoint_prefix,checkpoint,9
rv32im_fast,10,1,42,1,4,1,0,5192830,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,10,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.9283,9424,checkpoint_prefix,checkpoint,10
rv32im_fast,11,1,42,1,5,1,0,5194563,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,11,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.94563,9424,checkpoint_prefix,checkpoint,11
rv32im_fast,12,1,42,1,6,1,0,5193138,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,12,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.93138,9424,checkpoint_prefix,checkpoint,12
rv32im_fast,13,1,42,1,7,1,0,5820559,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,13,keyGen,fips203/ML-KEM-keyGen,FIPS203,,58.20559,9424,checkpoint_prefix,checkpoint,13
rv32im_fast,14,1,42,1,8,1,0,5194990,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,14,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.9499,9424,checkpoint_prefix,checkpoint,14
rv32im_fast,15,1,42,1,9,1,0,5192604,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,15,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.92604,9424,checkpoint_prefix,checkpoint,15
rv32im_fast,16,1,42,1,10,1,0,5194133,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,16,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.94133,9424,checkpoint_prefix,checkpoint,16
rv32im_fast,17,1,42,1,11,1,0,5193366,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,17,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.93366,9424,checkpoint_prefix,checkpoint,17
rv32im_fast,18,1,42,1,12,1,0,5193804,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,18,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.93804,9424,checkpoint_prefix,checkpoint,18
rv32im_fast,19,1,42,1,13,1,0,5193329,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,19,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.93329,9424,checkpoint_prefix,checkpoint,19
rv32im_fast,20,1,42,1,14,1,0,5195790,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,20,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.9579,9424,checkpoint_prefix,checkpoint,20
rv32im_fast,21,1,42,1,15,1,0,5194159,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,21,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.94159,9424,checkpoint_prefix,checkpoint,21
rv32im_fast,22,1,42,1,16,1,0,5194835,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,22,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.94835,9424,checkpoint_prefix,checkpoint,22
rv32im_fast,23,1,42,1,17,1,0,5195789,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,23,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.95789,9424,checkpoint_prefix,checkpoint,23
rv32im_fast,24,1,42,1,18,1,0,5193711,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,24,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.93711,9424,checkpoint_prefix,checkpoint,24
rv32im_fast,25,1,42,1,19,1,0,5195020,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,25,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.9502,9424,checkpoint_prefix,checkpoint,25
rv32im_fast,26,1,42,1,20,1,0,5819550,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,26,keyGen,fips203/ML-KEM-keyGen,FIPS203,,58.1955,9424,checkpoint_prefix,checkpoint,26
rv32im_fast,27,1,42,1,21,1,0,5194732,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,27,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.94732,9424,checkpoint_prefix,checkpoint,27
rv32im_fast,28,1,42,1,22,1,0,5195322,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,28,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.95322,9424,checkpoint_prefix,checkpoint,28
rv32im_fast,29,1,42,1,23,1,0,5193635,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,29,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.93635,9424,checkpoint_prefix,checkpoint,29
rv32im_fast,30,1,42,1,24,1,0,5821023,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,30,keyGen,fips203/ML-KEM-keyGen,FIPS203,,58.21023,9424,checkpoint_prefix,checkpoint,30
rv32im_fast,31,1,42,1,25,1,0,5194693,4,64,2432,18176,18176,0,0,0,0,0,0,0,56096,31,keyGen,fips203/ML-KEM-keyGen,FIPS203,,51.94693,9424,checkpoint_prefix,checkpoint,31
rv32im_fast,32,2,42,1,2,2,0,5530076,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,32,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30076,12112,checkpoint_prefix,checkpoint,32
rv32im_fast,33,2,42,1,3,2,0,5530795,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,33,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30795,12112,checkpoint_prefix,checkpoint,33
rv32im_fast,34,2,42,1,4,2,0,5530145,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,34,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30145,12112,checkpoint_prefix,checkpoint,34
rv32im_fast,35,2,42,1,5,2,0,5531265,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,35,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31265,12112,checkpoint_prefix,checkpoint,35
rv32im_fast,36,2,42,1,6,2,0,5529927,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,36,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.29927,12112,checkpoint_prefix,checkpoint,36
rv32im_fast,37,2,42,1,7,2,0,5530391,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,37,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30391,12112,checkpoint_prefix,checkpoint,37
rv32im_fast,38,2,42,1,8,2,0,6156079,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,38,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,61.56079,12112,resumed_batch,batch_038_045,0
rv32im_fast,39,2,42,1,9,2,0,5531677,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,39,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31677,12112,resumed_batch,batch_038_045,1
rv32im_fast,40,2,42,1,10,2,0,5531511,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,40,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31511,12112,resumed_batch,batch_038_045,2
rv32im_fast,41,2,42,1,11,2,0,6156253,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,41,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,61.56253,12112,resumed_batch,batch_038_045,3
rv32im_fast,42,2,42,1,12,2,0,5531899,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,42,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31899,12112,resumed_batch,batch_038_045,4
rv32im_fast,43,2,42,1,13,2,0,6155808,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,43,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,61.55808,12112,resumed_batch,batch_038_045,5
rv32im_fast,44,2,42,1,14,2,0,5530834,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,44,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30834,12112,resumed_batch,batch_038_045,6
rv32im_fast,45,2,42,1,15,2,0,5530122,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,45,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30122,12112,resumed_batch,batch_038_045,7
rv32im_fast,46,2,42,1,16,2,0,5531209,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,46,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31209,12112,resumed_batch,batch_046_053,0
rv32im_fast,47,2,42,1,17,2,0,5529808,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,47,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.29808,12112,resumed_batch,batch_046_053,1
rv32im_fast,48,2,42,1,18,2,0,5529379,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,48,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.29379,12112,resumed_batch,batch_046_053,2
rv32im_fast,49,2,42,1,19,2,0,5532015,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,49,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.32015,12112,resumed_batch,batch_046_053,3
rv32im_fast,50,2,42,1,20,2,0,5530636,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,50,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.30636,12112,resumed_batch,batch_046_053,4
rv32im_fast,51,2,42,1,21,2,0,5531336,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,51,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31336,12112,resumed_batch,batch_046_053,5
rv32im_fast,52,2,42,1,22,2,0,5531232,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,52,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31232,12112,resumed_batch,batch_046_053,6
rv32im_fast,53,2,42,1,23,2,0,5531640,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,53,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.3164,12112,resumed_batch,batch_046_053,7
rv32im_fast,54,2,42,1,24,2,0,5531227,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,54,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.31227,12112,resumed_batch,batch_054_061,0
rv32im_fast,55,2,42,1,25,2,0,5531720,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,55,encapsulation,fips203/ML-KEM-encapDecap,FIPS203,,55.3172,12112,resumed_batch,batch_054_061,1
rv32im_fast,56,2,42,4,77,3,0,6935627,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,56,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,True,69.35627,12928,resumed_batch,batch_054_061,2
rv32im_fast,57,2,42,4,78,3,0,6939151,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,57,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,True,69.39151,12928,resumed_batch,batch_054_061,3
rv32im_fast,58,2,42,4,79,3,0,6938000,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,58,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,False,69.38,12928,resumed_batch,batch_054_061,4
rv32im_fast,59,2,42,4,80,3,0,6936586,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,59,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,False,69.36586,12928,resumed_batch,batch_054_061,5
rv32im_fast,60,2,42,4,81,3,0,6937201,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,60,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,False,69.37201,12928,resumed_batch,batch_054_061,6
rv32im_fast,61,2,42,4,82,3,0,6937471,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,61,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,True,69.37471,12928,resumed_batch,batch_054_061,7
rv32im_fast,62,2,42,4,83,3,0,6936498,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,62,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,True,69.36498,12928,resumed_batch,batch_062_069,0
rv32im_fast,63,2,42,4,84,3,0,6939396,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,63,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,False,69.39396,12928,resumed_batch,batch_062_069,1
rv32im_fast,64,2,42,4,85,3,0,6937909,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,64,decapsulation,fips203/ML-KEM-encapDecap,FIPS203,False,69.37909,12928,resumed_batch,batch_062_069,2
rv32im_fast,65,2,42,7,107,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,65,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41452,896,resumed_batch,batch_062_069,3
