config,index,source_local_index,dataset,vsId,tgId,tcId,op,operation,return_code,phase,name,category,source,function,exclusive_cycles,inclusive_cycles,calls,exclusive_share_percent,source_chunk
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4306257,1,0.07128691847127479,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,1664,1991712,1,0.030045955505623414,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,92724,92724,4,1.6742675350381162,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.008468481449601791,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.026886074367712298,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.7841561031840226,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,31320,31320,2,0.5655284413678638,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,4028351,4028351,26,72.73777338163076,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,15563,1105821,5,0.2810127437103469,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,0.19253607184883562,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,2512,158480,1,0.045357836676758426,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,6255,6255,1,0.1129431801007659,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,16207,1875412,1,0.2926411062978598,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,204898,204898,2,3.6997332879754965,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,532143,532143,3,9.608620733551058,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,103080,103080,3,1.8612602725478735,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,22536,22536,2,0.40692046470837095,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,165360,165360,5,2.985816828371327,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,41072,41072,4,0.7416150748359164,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.17586995590431012,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.7039131787447255,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,26168,26168,2,0.4725015406677605,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.7237030628998716,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.1854037687089791,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,75429,75429,28,1.361980996294272,batch_080_087
rv32im_fast,81,1,3,42,1,1,2,encapsulation,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,3864,3864,12,0.06977017552507744,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,0,unclassified,unclassified,,,319,319,0,0.005173066647423075,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,1051,6166236,1,0.017043551869723048,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,8598,129272,1,0.13942955183242509,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4934629,1,0.0640227809530605,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,2046,2620084,1,0.033178979186920414,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,95544,95544,8,1.5493902186877437,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.007605543127402577,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.024146383191263193,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.7042505904836656,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,31320,31320,2,0.5079010890197201,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,4648086,4648086,30,75.37573247948004,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,15563,1105821,5,0.25237754305280663,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,0.17291664470680956,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,2512,158480,1,0.0407358727847234,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,6255,6255,1,0.10143426921514524,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,21642,2500582,2,0.3509577065314426,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,204898,204898,2,3.322730438632267,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,532143,532143,3,8.629502209904881,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,103080,103080,3,1.671597837041914,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,22536,22536,2,0.36545526635212044,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,165360,165360,5,2.6815620715294033,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,41072,41072,4,0.6660444932381208,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.15794880610000236,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.6321844206368061,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,26168,26168,2,0.42435363018735744,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.649957715450523,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.1665111233095302,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,75429,75429,28,1.2231951227224926,batch_080_087
rv32im_fast,82,2,3,42,1,2,2,encapsulation,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,3864,3864,12,0.06266059412427198,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,0,unclassified,unclassified,,,319,319,0,0.005759422252313248,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,1051,5538431,1,0.018975400586774993,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,8598,129272,1,0.15523358158429248,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4306824,1,0.07127962085308057,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,1664,1992279,1,0.030042879711126156,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,93291,93291,4,1.6843331076506431,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.008467614533965245,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.026883322049198827,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.7840758293838862,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,31320,31320,2,0.5654705484089371,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,4028351,4028351,26,72.7303272399007,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,15563,1105821,5,0.2809839765290002,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,0.19251636199503497,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,2512,158480,1,0.04535319341006545,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,6255,6255,1,0.1129316181448883,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,16207,1875412,1,0.2926111487248928,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,204898,204898,2,3.699354547506206,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,532143,532143,3,9.607637102234259,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,103080,103080,3,1.8610697359512525,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,22536,22536,2,0.4068788083953961,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,165360,165360,5,2.9855111712931617,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,41072,41072,4,0.7415391559467389,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.1758519521552697,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.7038411193861431,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,26168,26168,2,0.47245317084179644,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.7236289776574136,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.18538478898668473,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,75429,75429,28,1.3618415707515235,batch_080_087
rv32im_fast,83,3,3,42,1,3,2,encapsulation,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,3864,3864,12,0.06976303317535545,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,0,unclassified,unclassified,,,319,319,0,0.005759481523890203,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,1051,5538374,1,0.01897559586711161,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,8598,129272,1,0.15523517912980553,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_080_087
rv32im_fast,84,4,3,42,1,4,2,encapsulation,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4306767,1,0.07128035440852201,batch_080_087
